,BL1,BL2,r1-r2,NO1,NO2,NO3
983,0.7660453195735685,1.512145480505776,-0.7461001609322074,1.97452571,1.00052635,0.02494794
984,0.7660976555298115,1.5111468509710213,-0.7450491954412098,1.97452209,1.00052742,0.02495049
985,0.7661499914860544,1.5101482214362667,-0.7439982299502123,1.97451600,1.00052866,0.02495534
986,0.7662023274422974,1.509149591901512,-0.7429472644592147,1.97451015,1.00052983,0.02496001
987,0.7662546633985404,1.5081509623667575,-0.7418962989682171,1.97450391,1.00053096,0.02496514
988,0.7663069993547834,1.507152332832003,-0.7408453334772195,1.97449848,1.00053214,0.02496938
989,0.7663593353110264,1.5061537032972483,-0.7397943679862219,1.97449313,1.00053334,0.02497354
990,0.7664116712672694,1.5051550737624937,-0.7387434024952243,1.97448732,1.00053456,0.02497812
991,0.7664640072235124,1.504156444227739,-0.7376924370042267,1.97448175,1.00053574,0.02498251
992,0.7665163431797554,1.5031578146929845,-0.7366414715132291,1.97447785,1.00053692,0.02498522
993,0.7665686791359984,1.50215918515823,-0.7355905060222317,1.97446964,1.00053806,0.02499230
994,0.7666210150922413,1.5011605556234753,-0.7345395405312339,1.97446141,1.00053938,0.02499921
995,0.7666733510484843,1.500161926088721,-0.7334885750402366,1.97446168,1.00054018,0.02499814
996,0.7667256870047273,1.499163296553966,-0.7324376095492388,1.97445290,1.00054162,0.02500548
997,0.7667780229609703,1.4981646670192117,-0.7313866440582414,1.97444640,1.00054284,0.02501076
998,0.7668303589172133,1.4971660374844569,-0.7303356785672436,1.97444114,1.00054401,0.02501484
999,0.7668826948734563,1.4961674079497025,-0.7292847130762462,1.97443948,1.00054504,0.02501548
1000,0.7669350308296993,1.4951687784149477,-0.7282337475852484,1.97443033,1.00054635,0.02502332
1001,0.7669873667859423,1.494170148880193,-0.7271827820942508,1.97442477,1.00054751,0.02502772
1002,0.7670397027421852,1.4931715193454385,-0.7261318166032532,1.97442103,1.00054868,0.02503029
1003,0.7670920386984282,1.492172889810684,-0.7250808511122558,1.97441203,1.00054987,0.02503810
1004,0.7671443746546712,1.4911742602759293,-0.724029885621258,1.97440546,1.00055109,0.02504346
1005,0.7671967106109142,1.4901756307411749,-0.7229789201302607,1.97440044,1.00055230,0.02504726
1006,0.7672490465671572,1.48917700120642,-0.7219279546392628,1.97439504,1.00055347,0.02505149
1007,0.7673013825234002,1.4881783716716654,-0.7208769891482653,1.97439095,1.00055460,0.02505445
1008,0.7673537184796432,1.4871797421369108,-0.7198260236572677,1.97438554,1.00055583,0.02505863
1009,0.7674060544358862,1.4861811126021562,-0.7187750581662701,1.97437684,1.00055706,0.02506610
1010,0.7674583903921292,1.4851824830674016,-0.7177240926752725,1.97437191,1.00055819,0.02506990
1011,0.7675107263483721,1.484183853532647,-0.7166731271842749,1.97436719,1.00055925,0.02507356
1012,0.7675630623046151,1.4831852239978924,-0.7156221616932773,1.97435975,1.00056065,0.02507959
1013,0.7676153982608581,1.4821865944631378,-0.7145711962022797,1.97435480,1.00056163,0.02508356
1014,0.7676677342171011,1.4811879649283832,-0.7135202307112821,1.97434744,1.00056289,0.02508967
1015,0.7677374906908452,1.4801904008781237,-0.7124529101872785,1.97434173,1.00056414,0.02509413
1016,0.7678072471645893,1.4791928368278635,-0.7113855896632743,1.97433306,1.00056520,0.02510174
1017,0.7678770036383333,1.478195272777604,-0.7103182691392707,1.97432498,1.00056654,0.02510848
1018,0.7679467601120774,1.4771977087273442,-0.7092509486152668,1.97431702,1.00056773,0.02511525
1019,0.7680165165858215,1.4762001446770845,-0.708183628091263,1.97431074,1.00056897,0.02512029
1020,0.7680862730595656,1.4752025806268247,-0.7071163075672592,1.97430297,1.00057014,0.02512689
1021,0.7681560295333096,1.474205016576565,-0.7060489870432554,1.97429552,1.00057144,0.02513304
1022,0.7682257860070537,1.4732074525263053,-0.7049816665192515,1.97428745,1.00057261,0.02513993
1023,0.7682955424807978,1.4722098884760455,-0.7039143459952477,1.97428013,1.00057374,0.02514613
1024,0.7683652989545419,1.4712123244257858,-0.7028470254712439,1.97427040,1.00057501,0.02515459
1025,0.7684350554282859,1.470214760375526,-0.7017797049472401,1.97426509,1.00057613,0.02515878
1026,0.76850481190203,1.4692171963252665,-0.7007123844232365,1.97425662,1.00057735,0.02516603
1027,0.7685745683757741,1.4682196322750063,-0.6996450638992322,1.97425064,1.00057845,0.02517091
1028,0.7686443248495182,1.4672220682247468,-0.6985777433752286,1.97424123,1.00057975,0.02517902
1029,0.7687140813232622,1.466224504174487,-0.6975104228512248,1.97423722,1.00058090,0.02518188
1030,0.7687838377970063,1.4652269401242273,-0.696443102327221,1.97422713,1.00058212,0.02519075
1031,0.7688535942707504,1.4642293760739675,-0.6953757818032171,1.97421923,1.00058332,0.02519746
1032,0.7689233507444945,1.4632318120237078,-0.6943084612792133,1.97421168,1.00058456,0.02520376
1033,0.7689931072182385,1.462234247973448,-0.6932411407552095,1.97420379,1.00058575,0.02521045
1034,0.7690628636919826,1.4612366839231885,-0.6921738202312059,1.97419589,1.00058695,0.02521717
1035,0.7691326201657267,1.4602391198729283,-0.6911064997072016,1.97418798,1.00058814,0.02522388
1036,0.7692023766394708,1.4592415558226688,-0.690039179183198,1.97418007,1.00058933,0.02523060
1037,0.7692721331132149,1.458243991772409,-0.6889718586591942,1.97417212,1.00059052,0.02523736
1038,0.7693418895869589,1.4572464277221493,-0.6879045381351904,1.97416420,1.00059171,0.02524410
1039,0.769411646060703,1.4562488636718895,-0.6868372176111865,1.97415626,1.00059289,0.02525084
1040,0.7694814025344471,1.4552512996216298,-0.6857698970871827,1.97414832,1.00059408,0.02525759
1041,0.7695511590081912,1.45425373557137,-0.6847025765631789,1.97414037,1.00059527,0.02526436
1042,0.7696209154819352,1.4532561715211103,-0.6836352560391751,1.97413241,1.00059646,0.02527113
1043,0.7696906719556793,1.4522586074708506,-0.6825679355151713,1.97412445,1.00059765,0.02527790
1044,0.7697604284294234,1.4512610434205908,-0.6815006149911674,1.97411962,1.00059873,0.02528165
1045,0.7698301849031675,1.450263479370331,-0.6804332944671636,1.97410915,1.00060000,0.02529085
1046,0.7698999413769115,1.449265915320071,-0.6793659739431596,1.97410071,1.00060119,0.02529810
1047,0.7699696978506556,1.4482683512698116,-0.678298653419156,1.97409274,1.00060239,0.02530486
1048,0.7700394543243997,1.4472707872195518,-0.6772313328951521,1.97408453,1.00060362,0.02531185
1049,0.7701092107981438,1.446273223169292,-0.6761640123711483,1.97407478,1.00060484,0.02532038
1050,0.7701789672718878,1.4452756591190323,-0.6750966918471445,1.97406740,1.00060599,0.02532661
1051,0.7702487237456319,1.4442780950687726,-0.6740293713231407,1.97405971,1.00060709,0.02533320
1052,0.770318480219376,1.4432805310185128,-0.6729620507991368,1.97405262,1.00060839,0.02533900
1053,0.7703882366931201,1.442282966968253,-0.671894730275133,1.97404455,1.00060943,0.02534602
1054,0.7704579931668641,1.4412854029179931,-0.670827409751129,1.97403585,1.00061069,0.02535345
1055,0.7705277496406082,1.4402878388677336,-0.6697600892271254,1.97402733,1.00061174,0.02536093
1056,0.7705975061143523,1.4392902748174738,-0.6686927687031216,1.97401893,1.00061282,0.02536825
1057,0.7706672625880964,1.438292710767214,-0.6676254481791177,1.97400905,1.00061409,0.02537687
