,BL1,BL2,r1-r2,NO1,NO2,NO3
105,0.7552785297350049,2.3909854231925194,-1.6357068934575145,1.1116674,0.5065356,0.0362136
106,0.7552785297350049,2.3899854231925195,-1.6347068934575146,1.1116635,0.5065542,0.0362137
107,0.7552959821414421,2.388985575497363,-1.6336895933559208,1.1116422,0.5065729,0.0362151
108,0.7552959821414421,2.387985575497363,-1.632689593355921,1.1116383,0.5065916,0.0362152
109,0.7552959821414421,2.3869855754973632,-1.631689593355921,1.1116343,0.5066104,0.0362152
110,0.7552959821414421,2.385985575497364,-1.6306895933559216,1.1116304,0.5066292,0.0362153
111,0.7552959821414421,2.3849855754973635,-1.6296895933559212,1.1116264,0.5066481,0.0362153
112,0.7552959821414421,2.383985575497364,-1.6286895933559218,1.1116224,0.5066670,0.0362154
113,0.7552959821414421,2.382985575497364,-1.627689593355922,1.1116184,0.5066859,0.0362154
114,0.7552959821414421,2.381985575497364,-1.6266895933559216,1.1116143,0.5067049,0.0362155
115,0.7552959821414421,2.380985575497364,-1.6256895933559217,1.1116103,0.5067240,0.0362156
116,0.7552959821414421,2.379985575497364,-1.6246895933559218,1.1116062,0.5067431,0.0362156
117,0.7552959821414421,2.378985575497364,-1.623689593355922,1.1116022,0.5067622,0.0362157
118,0.7552959821414421,2.377985575497364,-1.6226895933559216,1.1115981,0.5067814,0.0362157
119,0.7552959821414421,2.3769855754973643,-1.621689593355922,1.1115940,0.5068006,0.0362158
120,0.7552959821414421,2.3759855754973644,-1.6206895933559222,1.1115899,0.5068199,0.0362158
121,0.7552959821414421,2.374985575497365,-1.6196895933559228,1.1115858,0.5068392,0.0362159
122,0.7552959821414421,2.3739855754973647,-1.6186895933559224,1.1115817,0.5068586,0.0362159
123,0.7552959821414421,2.3729855754973648,-1.6176895933559226,1.1115776,0.5068780,0.0362160
124,0.7552959821414421,2.371985575497365,-1.6166895933559227,1.1115734,0.5068975,0.0362161
125,0.7552959821414421,2.370985575497365,-1.6156895933559228,1.1115692,0.5069170,0.0362161
126,0.7552959821414421,2.369985575497365,-1.6146895933559229,1.1115651,0.5069365,0.0362162
127,0.7553134345478794,2.3689857278022086,-1.6136722932543293,1.1115436,0.5069561,0.0362176
128,0.7553134345478794,2.3679857278022087,-1.6126722932543294,1.1115394,0.5069758,0.0362176
129,0.7553134345478794,2.366985727802209,-1.6116722932543295,1.1115352,0.5069955,0.0362177
130,0.7553134345478794,2.365985727802209,-1.6106722932543296,1.1115309,0.5070152,0.0362178
131,0.7553134345478794,2.364985727802209,-1.6096722932543297,1.1115267,0.5070350,0.0362178
132,0.7553134345478794,2.363985727802209,-1.6086722932543298,1.1115224,0.5070548,0.0362179
133,0.7553134345478794,2.3629857278022093,-1.60767229325433,1.1115182,0.5070747,0.0362179
134,0.7553134345478794,2.3619857278022094,-1.60667229325433,1.1115139,0.5070946,0.0362180
135,0.7553134345478794,2.360985727802209,-1.6056722932543297,1.1115096,0.5071146,0.0362180
136,0.7553134345478794,2.3599857278022096,-1.6046722932543303,1.1115053,0.5071346,0.0362181
137,0.7553134345478794,2.3589857278022097,-1.6036722932543304,1.1115010,0.5071547,0.0362181
138,0.7553134345478794,2.35798572780221,-1.6026722932543305,1.1114966,0.5071748,0.0362182
139,0.7553134345478794,2.35698572780221,-1.6016722932543306,1.1114923,0.5071950,0.0362183
140,0.7553134345478794,2.35598572780221,-1.6006722932543307,1.1114879,0.5072152,0.0362183
141,0.7553134345478794,2.35498572780221,-1.5996722932543308,1.1114836,0.5072355,0.0362184
142,0.7553134345478794,2.3539857278022103,-1.598672293254331,1.1114792,0.5072558,0.0362184
143,0.7553134345478794,2.3529857278022104,-1.597672293254331,1.1114748,0.5072762,0.0362185
144,0.7553134345478794,2.3519857278022105,-1.5966722932543311,1.1114704,0.5072966,0.0362185
145,0.7553134345478794,2.3509857278022106,-1.5956722932543312,1.1114659,0.5073171,0.0362186
