,x,y,total energy,kinetic energy
320,0.6,1.400000000000034,-1.62464643,1.83099370674471
321,0.6,1.3950000000000342,-1.62450649,1.83137851110209
322,0.6,1.3900000000000343,-1.62436497,1.83176789805247
323,0.6,1.3850000000000344,-1.62422186,1.8321619555046
324,0.6,1.3800000000000343,-1.62407713,1.83256078930338
325,0.6,1.3750000000000346,-1.62393077,1.83296444357121
326,0.6,1.3700000000000347,-1.62378275,1.83337302846019
327,0.6,1.3650000000000349,-1.62363305,1.8337866542332302
328,0.6,1.360000000000035,-1.62348164,1.83420537502075
329,0.6,1.355000000000035,-1.62332852,1.83462930422181
330,0.6,1.3500000000000352,-1.62316508,1.83499707068506
331,0.6,1.3450000000000353,-1.62300852,1.8354323291175798
332,0.6,1.3400000000000354,-1.62285017,1.8358731097618701
333,0.6,1.3350000000000355,-1.62269000,1.83631953871267
334,0.6,1.3300000000000356,-1.62252799,1.83677171007283
335,0.6,1.3250000000000357,-1.62236412,1.83722972366314
336,0.6,1.3200000000000358,-1.62219836,1.83769371615445
337,0.6,1.315000000000036,-1.62203067,1.83816380527766
338,0.6,1.310000000000036,-1.62186105,1.83864011066377
339,0.6,1.305000000000036,-1.62168944,1.8391227564872001
340,0.6,1.3000000000000362,-1.62151584,1.83961186705859
341,0.6,1.2950000000000363,-1.62134020,1.84010762667872
342,0.6,1.2900000000000365,-1.62116251,1.8406100404513
343,0.6,1.2850000000000366,-1.62098272,1.84111931458262
344,0.6,1.2800000000000369,-1.62080082,1.8416355587014999
345,0.6,1.2750000000000368,-1.62061675,1.84215894349874
346,0.6,1.2700000000000369,-1.62043050,1.84268959184234
347,0.6,1.265000000000037,-1.62024203,1.84322765069314
348,0.6,1.260000000000037,-1.62005131,1.84377326385308
349,0.6,1.2550000000000372,-1.61985829,1.84432661241981
350,0.6,1.2500000000000373,-1.61966295,1.84488780458946
351,0.6,1.2450000000000374,-1.61946525,1.8454570299278
352,0.6,1.2400000000000375,-1.61926515,1.8460344549613001
353,0.6,1.2350000000000376,-1.61906261,1.84662025203753
354,0.6,1.2300000000000375,-1.61885760,1.84721460071871
355,0.6,1.2250000000000378,-1.61865007,1.84781768224439
356,0.6,1.220000000000038,-1.61843999,1.84842968388166
357,0.6,1.215000000000038,-1.61822730,1.84905079688154
358,0.6,1.2100000000000382,-1.61801198,1.84968121653178
359,0.6,1.2050000000000385,-1.61779396,1.85032114289567
360,0.6,1.2000000000000384,-1.61757321,1.85097077946806
361,0.6,1.1950000000000385,-1.61734968,1.85163033444736
362,0.6,1.1900000000000386,-1.61712332,1.8523000201710098
363,0.6,1.1850000000000387,-1.61689408,1.85298005313865
364,0.6,1.1800000000000388,-1.61666191,1.85367065595561
365,0.6,1.175000000000039,-1.61642675,1.8543720560207801
366,0.6,1.170000000000039,-1.61618855,1.8550844856237898
367,0.6,1.1650000000000391,-1.61594726,1.8558081854515
368,0.6,1.1600000000000392,-1.61570281,1.8565434002668098
369,0.6,1.155000000000039,-1.61545515,1.8572903825665301
370,0.6,1.1500000000000394,-1.61520422,1.85804939096178
371,0.6,1.1450000000000395,-1.61494995,1.85882071469508
372,0.6,1.1400000000000396,-1.61469227,1.85960462424056
373,0.6,1.1350000000000398,-1.61443113,1.86040133364106
374,0.6,1.13000000000004,-1.61416645,1.86121117387093
375,0.6,1.12500000000004,-1.61389816,1.86203443755951
376,0.6,1.12000000000004,-1.61362619,1.86287142648619
377,0.6,1.1150000000000402,-1.61335046,1.86372244716785
378,0.6,1.1100000000000405,-1.61307089,1.8645878145784502
379,0.6,1.1050000000000404,-1.61278741,1.86546785063788
380,0.6,1.1000000000000405,-1.61249992,1.86636288296235
381,0.6,1.0950000000000406,-1.61220835,1.8672732469576299
382,0.6,1.0900000000000407,-1.61191260,1.86819928329374
383,0.6,1.0850000000000408,-1.61161258,1.86914134236879
384,0.6,1.080000000000041,-1.61130819,1.8700997789581701
385,0.6,1.075000000000041,-1.61099934,1.87107496521778
386,0.6,1.0700000000000411,-1.61068593,1.8720672507797298
387,0.6,1.0650000000000412,-1.61036784,1.8730770226005498
